Employee_ID,Gender_Male,Age_At_Hire,Has_Family_Responsibility,Level_Code,Classification_Code,Position_Code,Department_Code,Management_Area_Code,Education_Level_Ordinal,Position_Hierarchy_Level,Is_Gas_Station_Role,Is_Technical_Role,Is_Sales_Role,Is_Driver_Role,Base_Salary,Hourly_Rate,Salary_Growth_Percent,Salary_Level,Is_Fixed_Employee,Is_Variable_Employee,Shift_Code,Schedule_Code,Is_In_Person_Work,Is_Remote_Work,Is_Hybrid_Work,Uses_Timecard,On_Payroll,SS_Deduction,Eligible_For_Incentive,Eligible_For_Subsidy,Subject_To_Evaluation,Tenure_Days,Hire_Month,Hire_Year,Hire_Quarter,Hire_Day_Of_Week,Days_Since_Last_Raise,Non_Termination_Actions_Count,Promotion_Count,Transfer_Count,Salary_Adjustment_Count,Disciplinary_Action_Count,Absence_Count,Total_Absence_Days,Awards_Count,Salary_Deduction_Percentage,Total_Overtime_Hours,Total_Overtime_Earnings,Works_Overtime,Promotion_Rate_Per_Year,Absence_Days_Per_Year,Awards_Rate_Per_Year,Has_Supervisor,Supervisor_ID,Direct_Reports_Count,High_Absence_Flag,Career_Stagnation_Flag,Long_Time_No_Raise_Flag,Below_Market_Salary_Flag,High_Deduction_Flag,Has_Left
EMP8539,1,25,0,2,26,999,26,0,0,0,0,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,798,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,8189,0,0,0,1,0,0,1
EMP8541,1,38,0,2,26,207,26,0,0,1,0,0,0,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1470,2,2019,1,4,NULL,0,0,0,0,0,0,0,0,7.12430894534183,0.00,0.00,0,0,0,0,1,8189,0,0,0,1,0,0,1
EMP8542,0,29,0,2,26,999,26,0,0,0,0,0,0,0,16800.00,88.1242,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,70,2,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,8189,0,0,0,0,0,0,1
EMP8545,1,24,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,355,2,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8546,1,26,1,5,509,257,150,14,4,2,1,1,0,0,35000.00,183.5921,13.63,1003,0,1,3,4,1,0,0,0,1,0,0,0,1,2344,2,2019,1,3,522,3,1,2,0,0,1,18,0,8.7230233935587,0.00,0.00,0,0,0,0,1,8187,0,0,0,0,0,0,0
EMP8547,0,34,1,2,9,999,9,0,0,0,0,1,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,289,2,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,0,0,0,1
EMP8550,1,31,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,465,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8551,1,30,0,6,506,223,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2337,2,2019,1,3,528,3,1,1,1,0,1,4,0,11.8432189376965,0.00,0.00,0,0,0,0,1,10666,0,0,0,0,0,0,0
EMP8552,1,29,1,6,506,148,4,12,4,4,1,0,0,0,27500.00,144.2509,30.95,1005,0,1,5,1,1,0,0,0,1,0,0,0,1,2337,2,2019,1,3,936,1,1,0,0,0,1,18,1,8.27279511530155,0.00,0.00,0,0,0,0,1,956,0,0,0,0,0,0,0
EMP8553,1,25,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,465,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8556,1,23,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,486,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8557,1,20,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,598,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8558,1,45,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,465,2,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8561,1,26,1,5,437,64,154,32,0,1,1,0,0,0,24990.00,131.0848,3.47,1000,0,1,3,4,1,0,0,0,1,0,0,0,1,2338,2,2019,1,2,528,1,0,0,1,0,0,0,0,8.62039734457851,0.00,0.00,0,0,0,0,1,8785,0,0,0,0,0,0,0
EMP8562,1,29,0,2,31,999,31,0,0,0,0,0,0,0,16000.00,83.9278,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,86,2,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,6863,0,0,0,0,0,0,1
EMP8563,1,28,0,5,448,228,139,24,6,0,0,0,0,0,30800.00,161.5611,10.00,1002,1,0,3,4,1,0,0,0,1,0,0,0,1,2338,2,2019,1,2,NULL,0,0,0,0,0,1,10,0,6.12395786385304,0.00,0.00,0,0,0,0,1,7997,0,0,0,0,0,0,0
EMP8564,1,46,0,2,141,69,116,0,0,1,1,0,0,1,22000.00,115.40,0.00,1,1,0,1,1,1,0,0,0,1,0,1,0,0,2331,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,20.4358970662367,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP8565,1,30,1,5,457,88,141,0,4,5,0,0,0,0,65000.00,340.9568,76.87,1007,1,0,3,4,1,0,0,0,1,0,0,0,1,2331,3,2019,1,2,720,3,2,1,0,0,0,0,0,18.8860012416558,0.00,0.00,0,0,0,0,1,8734,0,0,0,0,0,0,0
EMP8567,0,20,0,2,14,11,14,0,0,3,0,0,0,0,33000.00,173.1011,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1319,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,10.6695924293746,0.00,0.00,0,0,0,0,1,1766,0,0,0,1,1,0,1
EMP8569,1,37,0,5,459,207,138,0,4,1,0,0,0,0,34000.00,178.3466,8.45,1002,1,0,3,4,1,0,0,0,1,0,0,0,1,2327,3,2019,1,6,166,1,0,0,1,0,1,7,0,9.13621013630939,0.00,0.00,0,0,0,0,1,10433,0,0,0,0,0,0,0
EMP8570,1,31,0,2,26,999,26,0,0,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,11,3,2019,1,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,8189,0,0,0,0,0,0,1
EMP8574,1,31,0,2,3,268,15,0,0,1,0,0,1,0,100000.00,524.5489,66.66,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1261,3,2019,1,2,-64,2,0,0,1,0,0,0,0,24.2211261026704,0.00,0.00,0,0,0,0,1,790,0,0,0,0,0,0,1
EMP8575,1,28,0,2,16,246,16,0,0,5,0,0,1,0,42000.00,220.3105,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1460,3,2019,1,6,NULL,0,0,0,0,0,0,0,0,17.5171204393504,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8576,1,29,0,2,19,999,19,0,0,0,0,1,1,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,75,3,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8577,0,40,0,2,19,999,19,0,0,0,0,1,1,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,75,3,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8578,1,25,0,2,19,999,19,0,0,0,0,1,1,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,75,3,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8579,0,39,0,2,19,999,19,0,0,0,0,1,1,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,75,3,2019,1,4,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8580,1,21,0,2,16,221,16,0,0,2,1,0,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1619,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,3.93230729789565,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8581,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,449,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8582,1,27,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,470,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8583,1,24,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,449,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8584,1,28,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,470,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8585,1,36,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,68,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8586,1,26,1,6,506,158,4,12,0,4,1,0,0,0,30800.00,161.5611,46.66,1004,0,1,5,1,1,0,0,0,1,0,0,0,1,2321,3,2019,1,5,819,1,1,0,0,0,1,3,0,9.14357811260128,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8587,1,34,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,449,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8588,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,764,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8589,1,25,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,314,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8590,1,19,0,6,506,223,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2321,3,2019,1,5,528,1,0,0,1,0,1,18,0,5.69553022672629,0.00,0.00,0,0,0,0,1,956,0,0,0,0,0,0,0
EMP8591,1,26,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2321,3,2019,1,5,528,1,0,0,1,0,0,0,0,5.86801932625527,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8592,1,20,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,449,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8593,1,21,1,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2321,3,2019,1,5,528,2,0,1,1,0,0,0,0,8.93139954552664,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8596,1,22,0,2,9,999,9,0,0,0,0,1,0,0,40000.00,209.8196,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,781,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,1,0,0,1
EMP8598,1,26,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2317,3,2019,1,2,528,1,0,0,1,0,0,0,0,4.85158600372555,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP8599,1,35,1,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,120,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8600,1,38,0,2,16,999,16,0,0,0,1,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1080,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,15.9521652489047,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8601,1,38,0,2,16,221,43,0,0,2,1,0,0,0,21000.00,110.16,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2317,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,7.63568336327533,0.00,0.00,0,0,0,0,1,790,0,0,0,1,0,0,0
EMP8602,1,30,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,445,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8603,1,25,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,445,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8604,1,28,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,45,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8605,1,25,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,513,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8606,1,32,1,6,506,223,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2321,3,2019,1,5,528,2,0,1,1,0,0,0,0,5.67125777471184,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8607,1,28,0,2,33,999,33,0,0,0,0,0,1,0,16800.00,88.1242,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,119,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,2094,0,0,0,0,0,0,1
EMP8608,0,23,0,2,33,999,33,0,0,0,0,0,1,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,286,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,2094,0,0,0,0,0,0,1
EMP8609,1,27,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,8,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8610,1,21,1,2,169,63,143,0,0,1,1,1,0,0,27000.00,141.6282,8.04,1,1,0,2,1,1,0,0,0,1,0,0,0,1,1951,3,2019,1,4,158,2,0,1,1,0,0,0,0,6.93826362506799,0.00,0.00,0,0,0,0,1,6863,0,0,0,0,0,0,1
EMP8611,1,28,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,255,3,2019,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8613,0,28,1,5,521,222,139,24,0,2,1,0,1,0,35175.00,184.5101,6.34,1002,1,0,3,4,1,0,0,0,1,0,0,0,1,2310,3,2019,1,2,131,1,0,0,1,0,0,0,0,12.3064808026832,0.00,0.00,0,0,0,0,1,264,0,0,0,0,0,0,0
EMP8614,1,23,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,119,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8615,1,28,0,2,16,221,16,0,0,2,1,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1275,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,4.76426605953511,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8617,1,21,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,456,3,2019,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8618,1,23,1,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,71,3,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8619,1,26,0,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,13,3,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8620,1,27,1,2,16,221,16,0,0,2,1,0,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1623,3,2019,1,3,NULL,0,0,0,0,0,0,0,0,4.45684747108494,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8621,1,23,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,458,3,2019,1,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8624,1,23,0,5,508,1054,150,14,4,5,0,1,0,0,65000.00,340.9568,37.56,1007,1,0,3,4,1,0,0,0,1,0,0,0,1,2303,4,2019,2,2,522,2,0,2,0,0,0,0,0,15.3098387130732,0.00,0.00,0,0,0,0,1,8187,12,0,0,0,0,0,0
EMP8625,1,35,1,2,19,999,19,0,0,0,0,1,1,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,249,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8626,1,46,1,5,521,72,139,24,4,1,1,0,0,1,24990.00,131.0848,3.47,1004,0,1,3,4,1,0,0,0,1,0,0,0,1,2303,4,2019,2,2,528,1,0,0,1,0,6,80,0,10.106124260587,0.00,0.00,0,0,0,0,1,264,0,0,0,0,0,0,0
EMP8629,0,31,0,2,9,999,9,0,0,0,0,1,0,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,870,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0.499981538474904,0.00,0.00,0,0,0,0,1,9176,0,0,0,1,0,0,1
EMP8630,1,24,0,2,9,999,9,0,0,0,0,1,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,56,4,2019,2,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9176,0,0,0,0,0,0,1
EMP8633,1,30,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,17,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8634,1,24,0,2,16,999,16,0,0,0,1,0,0,0,15447.60,81.0302,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,50,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8635,1,23,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,416,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8636,1,22,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,261,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8637,1,32,1,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2288,4,2019,2,3,528,1,0,0,1,0,0,0,0,10.5471217684277,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8638,1,29,1,2,16,221,16,0,0,2,1,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1256,4,2019,2,3,NULL,1,0,1,0,0,0,0,0,4.92850155310156,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8639,1,24,0,2,16,158,16,0,0,4,1,0,0,0,24000.00,125.8917,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1282,4,2019,2,3,NULL,2,0,0,0,0,0,0,0,17.6262801404834,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,1,0,1
EMP8640,1,24,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,416,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8641,1,30,0,6,506,221,4,12,0,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2288,4,2019,2,3,528,1,0,0,1,0,0,0,0,5.04189505395513,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP8642,1,20,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2288,4,2019,2,3,528,1,0,0,1,0,2,4,0,5.04604090085506,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8643,1,27,1,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,843,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0.500067950853916,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8644,1,21,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,437,4,2019,2,3,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8645,1,27,1,2,16,999,16,0,0,0,1,0,0,0,17000.00,89.1733,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,24,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8646,1,21,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2282,4,2019,2,2,528,1,0,0,1,0,0,0,0,5.52223789828138,0.00,0.00,0,0,0,0,1,8068,0,0,0,0,0,0,0
EMP8647,1,26,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,431,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8648,1,29,0,2,16,999,16,0,0,0,1,0,0,0,20000.00,104.9098,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,759,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
EMP8649,1,27,0,6,506,221,4,12,4,2,1,0,0,0,24990.00,131.0848,3.47,1000,1,0,5,1,1,0,0,0,1,0,0,0,1,2282,4,2019,2,2,528,1,0,0,1,0,0,0,0,5.35732991883568,0.00,0.00,0,0,0,0,1,9177,0,0,0,0,0,0,0
EMP8650,1,24,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,431,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8651,1,26,0,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,287,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8652,1,37,1,2,16,999,16,0,0,0,1,0,0,0,17610.00,92.3731,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,410,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7585,0,0,0,0,0,0,1
EMP8653,1,40,1,2,19,999,19,0,0,0,0,1,1,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,88,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP8656,1,29,1,2,16,221,16,0,0,2,1,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1079,4,2019,2,2,NULL,0,0,0,0,0,0,0,0,2.75341485784543,0.00,0.00,0,0,0,0,1,7585,0,0,0,1,0,0,1
